,name,adress,rooms,size,level,repair,wall,price
4461,3-комнатная квартира на продажу,"город Ташкент, Мирабадский район, Госпитальный",3,72 м²,4/4,Средний,Кирпичный,135 000 у.е.
4462,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар 15-й квартал",2,53 м²,3/4,Черновая отделка,Панельный,50 000 у.е.
4463,Не жилой земельный участок на продажу,"Сурхандарьинская область, Термез",7.5 сот.,,,,,87 603.65 у.е.
4464,6+ комнатная квартира на продажу,"город Ташкент, Мирабадский район, Госпитальный",6+,110 м²,3/9,Черновая отделка,Панельный,130 000 у.е.
4465,2-комнатная квартира на продажу,"город Ташкент, Мирабадский район",2,50 м²,3/4,Требует ремонта,Кирпичный,72 500 у.е.
4466,3-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Такачи",3,70 м²,4/4,Средний,Панельный,66 000 у.е.
4467,2-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",2,60 м²,3/5,Средний,Кирпичный,63 000 у.е.
4468,2-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Ялангач",2,66 м²,4/4,Черновая отделка,Панельный,51 000 у.е.
4469,3-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, Шарафа Рашидова",3,115 м²,5/9,Евроремонт,Монолитный,130 000 у.е.
4470,2-комнатная квартира на продажу,"город Ташкент, Мирабадский район, Моштабиб",2,42 м²,1/9,Евроремонт,Кирпичный,82 000 у.е.
4471,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Буюк Ипак Йули",3,75 м²,2/4,Евроремонт,Лифт,2 200 у.е./мес.
4472,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Нукус",2,64 м²,8/8,Евроремонт,Кирпичный,56.07 у.е./сут.
4473,2-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, 25-й квартал",2,56 м²,1/5,Евроремонт,Панельный,550 у.е./мес.
4474,Бизнес в аренду,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",246 м²,Требует ремонта,Парковочное место,,,7 380 у.е./мес.
4475,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар-9",2,54 м²,3/4,Черновая отделка,Кирпичный,58 000 у.е.
4476,3-комнатная квартира на продажу,"город Ташкент, Яшнободский район, шоссе Ахангаранское",3,79 м²,2/4,Евроремонт,Кирпичный,77 000 у.е.
4477,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар-19",2,53 м²,3/4,Черновая отделка,Панельный,56 950 у.е.
4478,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар-19",2,55 м²,1/4,Черновая отделка,Панельный,53 999 у.е.
4479,3-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар-6",3,70 м²,3/4,Евроремонт,Кирпичный,85 950 у.е.
4480,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар-19",2,50 м²,1/4,Черновая отделка,Панельный,54 999 у.е.
4481,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район",2,50 м²,3/4,Евроремонт,,61 500 у.е.
4482,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, Чапаната",1,30 м²,1/4,Евроремонт,Кирпичный,350 у.е./мес.
4483,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Нукус",2,64 м²,8/8,Евроремонт,Кирпичный,56.07 у.е./сут.
4484,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",2,63 м²,4/6,Евроремонт,Кирпичный,1 800 у.е./мес.
4485,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",3,71 м²,9/10,Евроремонт,Кирпичный,1 000 у.е./мес.
4486,1-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Шота Руставели",1,35 м²,5/5,Евроремонт,Кирпичный,600 у.е./мес.
4487,1-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",1,50 м²,9/12,Черновая отделка,Монолитный,58 500 у.е.
4488,3-комнатная квартира на продажу,"город Ташкент, Олмазорский район",3,96 м²,3/4,Евроремонт,Панельный,83 000 у.е.
4489,2-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",2,66 м²,3/8,Евроремонт,Кирпичный,1 200 у.е./мес.
4490,1-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",1,42 м²,9/9,Евроремонт,Лифт,700 у.е./мес.
4491,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, ц-13 Лабзак",2,65 м²,6/9,Евроремонт,Лифт,700 у.е./мес.
4492,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Тулпор",2,70 м²,6/9,Евроремонт,Кирпичный,900 у.е./мес.
4493,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, ЦУМ",2,100 м²,3/4,Евроремонт,Кирпичный,1 000 у.е./мес.
4494,Офис в аренду,"город Ташкент, Юнусабадский район, ц-5 Киёт",1,48 м²,1/9,Панельный,Телефонная линия,900 у.е./мес.
4495,1-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Сайрам",1,35 м²,4/12,Евроремонт,Кирпичный,850 у.е./мес.
4496,2-комнатная квартира в аренду,"город Ташкент, Сергелийский район",2,52 м²,4/5,Кирпичный,Парковочное место,500 у.е./мес.
4497,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Абдуллы Кадыри",2,60 м²,2/4,Евроремонт,Кирпичный,700 у.е./мес.
4498,3-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Зулфизар",3,74 м²,3/5,Средний,Другое,65 000 у.е.
4499,Жилой земельный участок на продажу,"город Ташкент, Олмазорский район",10 сот.,Телефонная линия,,,,20 000 у.е.
4500,3-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Ок-масжид",3,88 м²,5/8,Евроремонт,Кирпичный,98 900 у.е.
4501,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Мингурик",3,75 м²,2/4,Евроремонт,Кирпичный,1 200 у.е./мес.
4502,4-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Буз-2",4,75 м²,4/5,Требует ремонта,Кирпичный,74 000 у.е.
4503,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Лабзак",2,75 м²,2/4,Евроремонт,Кирпичный,700 у.е./мес.
4504,4-комнатная квартира на продажу,"город Ташкент, Мирабадский район",4,130 м²,2/9,Черновая отделка,,140 000 у.е.
4505,3-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, ц-6 Минор",3,78 м²,2/4,Евроремонт,Кирпичный,110 000 у.е.
4506,2-комнатная квартира на продажу,"город Ташкент, Яшнободский район, Городок Авиастроителей 3-й квартал",2,47 м²,2/4,Средний,Кирпичный,46 000 у.е.
4507,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",2,70 м²,2/10,Евроремонт,Монолитный,1 000 у.е./мес.
4508,4-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, жилой комплекс Goldhill",4,99.2 м²,2/9,Лифт,Парковочное место,103 000 у.е.
4509,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",2,65 м²,1/4,Кондиционер,Санузел раздельный,600 у.е./мес.
4510,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",3,70 м²,7/7,Евроремонт,Кирпичный,1 200 у.е./мес.
4511,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Аккурган",2,65 м²,2/4,Кирпичный,Телефонная линия,600 у.е./мес.
4512,1-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Юнусабад 2-й квартал",1,36 м²,1/4,Черновая отделка,,35 500 у.е.
4513,3-комнатная квартира на продажу,"город Ташкент, Олмазорский район",3,75 м²,3/9,Евроремонт,Панельный,105 000 у.е.
4514,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",2,70 м²,2/9,Евроремонт,Кирпичный,800 у.е./мес.
4515,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",3,80 м²,7/8,Лифт,Телефонная линия,1 000 у.е./мес.
4516,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Карасу 6-й квартал",3,77 м²,1/5,Требует ремонта,Другое,75 500 у.е.
4517,3-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Юнусабад 15-й квартал",3,70 м²,4/5,Евроремонт,,70 000 у.е.
4518,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Госпитальный",3,140 м²,1/9,Евроремонт,Панельный,1 000 у.е./мес.
4519,1-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, жилой комплекс Akay City",1,30 м²,8/22,Евроремонт,Монолитный,1 000 у.е./мес.
4520,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, махалля Лашкарбеги, 6-й проезд Ниёзбек Йули",3,176 м²,4/7,Евроремонт,Кирпичный,1 800 у.е./мес.
4521,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Бабура",2,65 м²,2/9,Евроремонт,Панельный,700 у.е./мес.
4522,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",3,88 м²,15/16,Черновая отделка,Монолитный,80 000 у.е.
4523,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",3,95 м²,3/5,Черновая отделка,Другое,89 500 у.е.
4524,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Абдуллы Каххара",2,100 м²,5/9,Евроремонт,Панельный,750 у.е./мес.
4525,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Олой",2,68 м²,3/4,Евроремонт,Кирпичный,800 у.е./мес.
4526,2-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",2,60 м²,2/5,Черновая отделка,Другое,61 000 у.е.
4527,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",2,70 м²,5/7,Евроремонт,Кирпичный,1 800 у.е./мес.
4528,3-комнатный частный дом в аренду,"город Ташкент, Яккасарайский район, Кухинур",3,1.6 сот.,160 м²,Евроремонт,Кирпичный,1 299 у.е./мес.
4529,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Абдуллы Кадыри",2,60 м²,2/4,Евроремонт,Кирпичный,700 у.е./мес.
4530,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",2,70 м²,5/18,,,600 у.е./мес.
4531,3-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, Нукус",3,81.78 м²,2/6,Евроремонт,Кирпичный,130 000 у.е.
4532,6+ комнатный частный дом на продажу,"Самаркандская область, Каттакурганский район",6+,25 сот.,124 м²,Другое,Газоснабжение,42 000 у.е.
4533,1-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",1,38 м²,3/5,Черновая отделка,Монолитный,39 000 у.е.
4534,3-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, Кушбеги",3,74 м²,6/10,Требует ремонта,Кирпичный,75 000 у.е.
4535,6+ комнатная квартира на продажу,"город Ташкент, Яккасарайский район, Кушбеги",6+,110 м²,7/9,Средний,Панельный,120 000 у.е.
4536,3-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",3,72 м²,4/9,Средний,Панельный,96 000 у.е.
4537,4-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Наккошлык",4,82 м²,3/4,Черновая отделка,Кирпичный,84 000 у.е.
4538,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, махалля Конституция",2,50 м²,3/9,Евроремонт,Панельный,1 000 у.е./мес.
4539,3-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",3,117 м²,6/13,Требует ремонта,Кирпичный,118 000 у.е.
4540,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, проспект Мустакиллик",2,60 м²,5/18,Лифт,Телефонная линия,600 у.е./мес.
4541,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район, махалля Туйтепа, 1-й проезд Садыка Азимова",3,146 м²,2/5,Евроремонт,Кирпичный,1 000 у.е./мес.
4542,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Шароф Рашидов",3,76 м²,6/9,Евроремонт,,850 у.е./мес.
4543,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",2,50 м²,2/4,Холодильник,Газоснабжение,600 у.е./мес.
4544,4-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",4,130 м²,1/9,Евроремонт,Кирпичный,3 400 у.е./мес.
4545,6+ комнатная квартира в аренду,"город Ташкент, Юнусабадский район, Абдуллы Кадыри",6+,325 м²,7/8,Евроремонт,Кирпичный,2 000 у.е./мес.
4546,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Яккасарой",3,70 м²,4/4,Парковочное место,Холодильник,700 у.е./мес.
4547,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район",3,170 м²,2/6,Евроремонт,Кирпичный,1 500 у.е./мес.
4548,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",3,112.5 м²,2/8,Евроремонт,Кирпичный,3 000 у.е./мес.
4549,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Мирабад",4,164 м²,9/9,Евроремонт,Панельный,1 000 у.е./мес.
4550,Здание на продажу,"город Ташкент, Яшнободский район",1 361 м²,,,,,500 000 у.е.
4551,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",3,99.99 м²,1/9,Евроремонт,Кирпичный,2 500 у.е./мес.
4552,4-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",4,129 м²,4/9,Евроремонт,Кирпичный,3 500 у.е./мес.
4553,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Якуба Коласа",3,123 м²,3/5,Евроремонт,Кирпичный,2 200 у.е./мес.
4554,6+ комнатный частный дом на продажу,"Ташкентская область, Зангиатинский район",6+,6 сот.,120 м²,Евроремонт,Кирпичный,95 000 у.е.
4555,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Мирабад",3,132 м²,3/5,Евроремонт,Кирпичный,1 300 у.е./мес.
4556,4-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, махалля Тепа, улица Юсуфа Хос Ходжиба",4,164 м²,6/9,Евроремонт,Кирпичный,1 000 у.е./мес.
4557,4-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, махалля Абдулла Каххор, улица Абдуллы Каххара",4,163 м²,3/7,Евроремонт,Кирпичный,2 100 у.е./мес.
4558,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, махалля Миробод, 1-й проезд Катта Миробод",3,216 м²,5/6,Евроремонт,Кирпичный,2 500 у.е./мес.
4559,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Фидокор",4,232 м²,2/7,Евроремонт,Кирпичный,2 500 у.е./мес.
4560,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, махалля Ойбек, улица Саида Барака",4,183 м²,3/8,Евроремонт,Кирпичный,2 600 у.е./мес.
4561,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",3,110 м²,6/9,Евроремонт,Кирпичный,1 500 у.е./мес.
4562,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Boulevard Международный деловой центр Tashkent City",3,119 м²,6/7,Евроремонт,Кирпичный,3 200 у.е./мес.
4563,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Афросиаб",3,105 м²,4/4,Евроремонт,Кирпичный,900 у.е./мес.
4564,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район",3,106 м²,1/5,Евроремонт,Кирпичный,1 200 у.е./мес.
4565,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Нукус",4,178.8 м²,6/8,Евроремонт,Кирпичный,2 000 у.е./мес.
4566,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Саида Барака",4,181 м²,6/8,Евроремонт,Кирпичный,1 900 у.е./мес.
4567,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Фидокор",2,60 м²,6/9,Евроремонт,Кирпичный,700 у.е./мес.
4568,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",2,45 м²,3/3,Евроремонт,Панельный,60 000 у.е.
4569,2-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",2,50 м²,4/4,Черновая отделка,Панельный,43 000 у.е.
4570,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район",2,50 м²,3/4,Черновая отделка,Панельный,46 000 у.е.
4571,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Феруза-3",2,55 м²,1/4,Средний,Панельный,300 у.е./мес.
4572,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",3,78 м²,3/5,Евроремонт,Панельный,70 000 у.е.
4573,1-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",1,36.54 м²,3/5,Средний,Панельный,38 000 у.е.
4574,6+ комнатный частный дом на продажу,"город Ташкент, Яккасарайский район, Богибустон",6+,2 сот.,128 м²,Евроремонт,Телефонная линия,180 000 у.е.
4575,1-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",1,27 м²,3/9,Евроремонт,Кирпичный,450 у.е./мес.
4576,Бизнес на продажу,"город Ташкент, Яккасарайский район",100 м²,Евроремонт,Кирпичный,Парковочное место,Интернет,180 000 у.е.
4577,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",2,50 м²,2/4,Евроремонт,Кирпичный,600 у.е./мес.
4578,3-комнатная квартира в аренду,"город Ташкент, Юнусабадский район",3,180 м²,7/9,Лифт,Санузел раздельный,400 у.е./price.period.unit.short.null
4579,Жилой земельный участок на продажу,"город Ташкент, Сергелийский район, Юнусабад 8-й квартал",5 сот.,Водоснабжение,Газоснабжение,,,54 000 у.е.
4580,4-комнатная квартира на продажу,"город Ташкент, Яккасарайский район",4,99 м²,3/10,Евроремонт,Кирпичный,160 000 у.е.
4581,6+ комнатный частный дом на продажу,"город Ташкент, Мирзо-Улугбекский район",6+,8 сот.,800 м²,Евроремонт,Телефонная линия,420 000 у.е.
4582,Офис в аренду,"город Ташкент, Мирабадский район, Ислама Каримова",90 м²,1,Евроремонт,Телефонная линия,Кондиционер,3 000 у.е./мес.
4583,Офис в аренду,"город Ташкент, Мирзо-Улугбекский район, Мухаммада Юсуфа",264 м²,6/9,Евроремонт,Парковочное место,Лифт,4 488 у.е./мес.
4584,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар-13",2,50 м²,3/4,Евроремонт,Панельный,55 999 у.е.
4585,4-комнатная квартира на продажу,"город Ташкент, Мирабадский район",4,120 м²,10/12,Евроремонт,Другое,375 000 у.е.
4586,3-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",3,70 м²,4/4,Черновая отделка,Кирпичный,55 999 у.е.
4587,3-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар-24",3,70 м²,4/5,Евроремонт,Кирпичный,67 999 у.е.
4588,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар-19",2,53 м²,2/4,Евроремонт,Панельный,55 999 у.е.
4589,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Самарканд Дарвоза",2,50 м²,2/9,Кондиционер,Телевизор,550 у.е./мес.
4590,6+ комнатный частный дом на продажу,"Хорезмская область, Ургенч",6+,8 сот.,800 м²,Черновая отделка,Кирпичный,28 033.17 у.е.
4591,2-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",2,45 м²,3/4,Евроремонт,Монолитный,500 у.е./мес.
4592,1-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",1,36 м²,4/4,Черновая отделка,Панельный,250 у.е./мес.
4593,Жилой земельный участок на продажу,"город Ташкент, Олмазорский район",20 сот.,Телефонная линия,Телевизор,Водоснабжение,Канализация,450 000 у.е.
4594,3-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Кашкар",3,82 м²,1/10,Евроремонт,Монолитный,120 000 у.е.
4595,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",3,80 м²,2/7,Евроремонт,Кирпичный,1 600 у.е./мес.
4596,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",3,80 м²,3/7,Евроремонт,Кирпичный,1 600 у.е./мес.
4597,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар-26",2,45 м²,1/5,Черновая отделка,Кирпичный,55 000 у.е.
4598,6+ комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Юнусабад 9-й квартал",6+,112 м²,2/5,Черновая отделка,Панельный,95 000 у.е.
4599,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Абдуллы Кадыри",2,80 м²,9/10,Средний,Кирпичный,105 000 у.е.
4600,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Минор",2,73 м²,7/9,Требует ремонта,Панельный,77 000 у.е.
4601,3-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Минор",3,89 м²,9/10,Евроремонт,Кирпичный,125 000 у.е.
4602,3-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Минор",3,74 м²,8/9,Черновая отделка,Панельный,73 000 у.е.
4603,3-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Минор",3,75 м²,2/9,Средний,Монолитный,119 000 у.е.
4604,Бизнес в аренду,"город Ташкент, Мирабадский район, Фидокор",100 м²,Евроремонт,Телефонная линия,Интернет,Парковочное место,1 200 у.е./мес.
4605,3-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, махалля Катта-Козыробод",3,65 м²,2/4,Евроремонт,Панельный,500 у.е./мес.
4606,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Минор",2,102 м²,5/10,Требует ремонта,Кирпичный,122 000 у.е.
4607,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Минор",2,68 м²,3/10,Евроремонт,Кирпичный,100 000 у.е.
4608,4-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Юнусабад 8-й квартал",4,80 м²,3/4,Черновая отделка,Панельный,75 000 у.е.
4609,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район",2,50 м²,4/4,Черновая отделка,,49 000 у.е.
4610,3-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Юнусабад 7-й квартал",3,80 м²,2/4,Средний,Кирпичный,80 000 у.е.
4611,2-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",2,45 м²,4/4,Евроремонт,Панельный,650 у.е./мес.
4612,4-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Юнусабад 3-й квартал",4,106 м²,3/4,Черновая отделка,Кирпичный,105 000 у.е.
4613,2-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",2,52 м²,1/4,Евроремонт,Кирпичный,450 у.е./мес.
4614,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар-19",2,50 м²,2/4,Черновая отделка,Панельный,56 600 у.е.
4615,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район",2,58 м²,4/4,Черновая отделка,Телефонная линия,60 000 у.е.
4616,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Жарарик",3,85 м²,9/9,Средний,Панельный,350 у.е./мес.
4617,Офис на продажу,"город Ташкент, Яккасарайский район, Тафаккур",1,200 м²,1/8,Черновая отделка,Кирпичный,275 000 у.е.
4618,2-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, Юнусабад 8-й квартал",2,65 м²,7/9,Евроремонт,Лифт,700 у.е./мес.
4619,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",2,47 м²,2/4,Черновая отделка,Кирпичный,49 000 у.е.
4620,4-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",4,91 м²,5/5,Средний,Панельный,75 000 у.е.
4621,6+ комнатный частный дом на продажу,"город Ташкент, Яккасарайский район, Урикзор",6+,2 сот.,270 м²,Требует ремонта,,260 000 у.е.
4622,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Мухандислар",2,68 м²,5/8,Лифт,Телефонная линия,1 500 у.е./мес.
4623,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Олтинтепа",3,75 м²,8/8,Черновая отделка,Кирпичный,700 у.е./мес.
4624,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар-13",2,45 м²,1/5,Средний,Кирпичный,49 500 у.е.
4625,1-комнатная квартира в аренду,"город Ташкент, Олмазорский район, Янги Олмазор",1,35 м²,8/9,Евроремонт,Телефонная линия,550 у.е./мес.
4626,3-комнатная квартира на продажу,"город Ташкент, Мирабадский район",3,65 м²,1/4,Черновая отделка,Кирпичный,75 000 у.е.
4627,1-комнатная квартира в аренду,"город Ташкент, Олмазорский район",1,35 м²,8/9,Евроремонт,Монолитный,550 у.е./мес.
4628,3-комнатная квартира на продажу,"город Ташкент, Сергелийский район",3,65 м²,3/7,Евроремонт,Кирпичный,60 500 у.е.
4629,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",2,47 м²,3/6,Евроремонт,Кирпичный,1 500 у.е./мес.
4630,1-комнатная квартира на продажу,"город Ташкент, Мирабадский район, Куйлюк 3-й квартал",1,26 м²,4/4,Средний,Кирпичный,21 000 у.е.
4631,Офис в аренду,"город Ташкент, Яккасарайский район",96 м²,,,,,1 800 у.е./мес.
4632,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Нукус",2,68 м²,3/9,Евроремонт,Монолитный,1 000 у.е./мес.
4633,3-комнатная квартира на продажу,"город Ташкент, Сергелийский район, Сергели-Vа",3,60 м²,4/7,Черновая отделка,Кирпичный,59 500 у.е.
4634,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар-18",2,50 м²,1/4,Черновая отделка,Панельный,56 000 у.е.
4635,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Айбека",2,65 м²,6/9,Евроремонт,Кирпичный,800 у.е./мес.
4636,3-комнатная квартира в аренду,"город Ташкент, Юнусабадский район",3,73 м²,7/9,Черновая отделка,Панельный,550 у.е./мес.
4637,3-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",3,75 м²,2/5,Евроремонт,Кирпичный,77 000 у.е.
4638,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",1,30 м²,1/4,,,400 у.е./мес.
4639,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар-16",2,50 м²,4/4,Черновая отделка,Панельный,53 500 у.е.
4640,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Нукус",2,55 м²,4/9,Евроремонт,Панельный,800 у.е./мес.
4641,1-комнатная квартира на продажу,"город Ташкент, Мирабадский район, Куйлюк 3-й квартал",1,26 м²,4/4,Детская площадка,Водоснабжение,21 000 у.е.
4642,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район",2,55 м²,8/9,Евроремонт,Кирпичный,700 у.е./мес.
4643,2-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, Кашкар",2,75 м²,4/9,Евроремонт,Кирпичный,1 000 у.е./мес.
4644,1-комнатная квартира в аренду,"город Ташкент, Олмазорский район, Янги Олмазор",1,36 м²,5/9,Евроремонт,Кирпичный,500 у.е./мес.
4645,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район, Махтумкули",2,50 м²,2/9,Евроремонт,Кирпичный,700 у.е./мес.
4646,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",3,78 м²,2/8,Евроремонт,Монолитный,1 000 у.е./мес.
4647,6+ комнатный частный дом на продажу,"город Ташкент, Мирабадский район, Миробод",6+,5 сот.,300 м²,Евроремонт,Кирпичный,520 000 у.е.
