,name,adress,rooms,size,level,repair,wall,price
1387,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, махалля Лашкарбеги, 6-й проезд Ниёзбек Йули",3,180 м²,4/8,Евроремонт,Кирпичный,1 800 у.е./мес.
1388,3-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, махалля Матонат, улица Шарафа Рашидова",3,104 м²,4/9,Евроремонт,Кирпичный,1 200 у.е./мес.
1389,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район, махалля Туйтепа, 1-й проезд Садыка Азимова",3,143 м²,2/5,Евроремонт,Кирпичный,1 100 у.е./мес.
1390,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, массив Айбек, улица Саида Барака",4,184 м²,6/7,Евроремонт,Кирпичный,1 800 у.е./мес.
1391,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, махалля Ойбек, улица Фидокор",4,183 м²,6/7,Евроремонт,Кирпичный,1 500 у.е./мес.
1392,4-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, квартал Ц, улица Катартал",4,170 м²,7/9,Евроремонт,Панельный,600 у.е./мес.
1393,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Гарденс",3,100 м²,3/8,Авторский проект,Кирпичный,2 000 у.е./мес.
1394,Производство на продажу,"Ташкентская область, Нурафшон, улица Бахор",80 сот.,1 186 м²,1/1,Евроремонт,Другое,350 000 у.е.
1395,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Гарденс",3,115 м²,4/8,Евроремонт,Кирпичный,2 500 у.е./мес.
1396,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Гарденс",3,95 м²,4/9,Евроремонт,Кирпичный,1 700 у.е./мес.
1397,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, махалля Миробод",3,76 м²,4/11,Авторский проект,Кирпичный,2 200 у.е./мес.
1398,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, 15-й квартал",2,60 м²,7/9,Средний,Панельный,52 000 у.е.
1399,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Гарденс",3,110 м²,4/8,Авторский проект,Кирпичный,3 100 у.е./мес.
1400,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Гарденс",3,110 м²,7/9,Евроремонт,Кирпичный,2 400 у.е./мес.
1401,1-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, 8-й квартал",1,42 м²,3/4,Требует ремонта,Панельный,44 000 у.е.
1402,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Гарденс",3,110 м²,3/8,Евроремонт,Кирпичный,2 500 у.е./мес.
1403,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Boulevard, улица Фурката",3,95 м²,5/7,Евроремонт,Блочный,2 300 у.е./мес.
1404,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Гарденс",3,100 м²,6/9,Евроремонт,Кирпичный,2 200 у.е./мес.
1405,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, махалля Камолон Дарвоза, проспект Бунёдкор",3,70 м²,2/9,Евроремонт,Панельный,600 у.е./мес.
1406,3-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, махалля Буюк Турон, проезд Олой Бозори",3,85 м²,9/9,Евроремонт,Кирпичный,1 000 у.е./мес.
1407,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, махалля Элобод",2,45 м²,2/4,Евроремонт,Кирпичный,45 у.е./мес.
1408,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, махалля Бешкапа, улица Буюк Ипак Йули",2,60 м²,3/4,Евроремонт,Кирпичный,600 у.е./мес.
1409,1-комнатная квартира в аренду,"город Ташкент, Яшнободский район, жилой комплекс Green Park",1,40 м²,7/9,Евроремонт,Кирпичный,650 у.е./мес.
1410,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, махалля Элобод",3,78 м²,3/5,Требует ремонта,Монолитный,63 у.е.
1411,1-комнатная квартира в аренду,"город Ташкент, Яшнободский район, жилой комплекс Green Park",1,40 м²,4/9,Евроремонт,Кирпичный,550 у.е./мес.
1412,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, массив Кушбеги",2,50 м²,8/9,Евроремонт,Панельный,550 у.е./мес.
1413,2-комнатная квартира в аренду,"город Ташкент, Олмазорский район, массив Себзар",2,50 м²,1/5,Евроремонт,Кирпичный,600 у.е./мес.
1414,1-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, махалля Элобод",1,35 м²,4/4,Евроремонт,Кирпичный,400 у.е./мес.
1415,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, 24-й квартал",2,57 м²,1/4,Средний,Кирпичный,61 000 у.е.
1416,3-комнатная квартира на продажу,"город Ташкент, Янгихаётский район, 9-й строительный участок",3,82 м²,5/7,Средний,Кирпичный,80 000 у.е.
1417,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район, массив Ташсельмаш",3,70 м²,6/9,Евроремонт,Панельный,600 у.е./мес.
1418,1-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, массив Башлык",1,40 м²,4/5,Средний,Панельный,400 у.е./мес.
1419,1-комнатная квартира в аренду,"город Ташкент, Учтепинский район, 24-й квартал",1,40 м²,3/4,Средний,Кирпичный,300 у.е./мес.
1420,2-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, махалля Чилонзор, улица Мукими",2,50 м²,5/9,Евроремонт,Панельный,800 у.е./мес.
1421,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, махалля Конституция",3,70 м²,2/2,Средний,Кирпичный,600 у.е./мес.
1422,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, махалля Шароф Рашидов, улица Чимкент",2,65 м²,3/4,Средний,Кирпичный,500 у.е./мес.
1423,2-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, 1-й квартал, проспект Амира Темура",2,40 м²,3/9,Евроремонт,Панельный,750 у.е./мес.
1424,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, жилой комплекс Oq-Tepa sohil bo'yi",1,40 м²,5/9,Евроремонт,Другое,500 у.е./мес.
1425,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, 6-й квартал",2,61 м²,2/4,Евроремонт,Панельный,63 000 у.е.
1426,6+ комнатный частный дом на продажу,"город Ташкент, Мирабадский район, махалля Баратхужа, улица Куйлюк",6+,2 сот.,120 м²,3,Евроремонт,160 000 у.е.
1427,4-комнатный частный дом на продажу,"город Ташкент, Мирзо-Улугбекский район, населённый пункт Пасткиюз, улица Богишамол",4,5 сот.,300 м²,1,Требует ремонта,150 000 у.е.
1428,4-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, 13-й квартал",4,86 м²,2/12,Евроремонт,Кирпичный,110 000 у.е.
1429,2-комнатная квартира на продажу,"Андижанская область, Андижанский район, проспект Алишера Навои",2,91 м²,2/12,Средний,Кирпичный,59 000 у.е.
1430,Офис в аренду,"город Ташкент, Учтепинский район, 13-й квартал",65 м²,1/4,Евроремонт,Кирпичный,,600 у.е./мес.
1431,Офис в аренду,"город Ташкент, Чиланзарский район, 10-й квартал массива Чиланзар",100 м²,1/9,Евроремонт,Кирпичный,,700 у.е./мес.
1432,2-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, 6-й квартал",2,45 м²,4/4,Евроремонт,Панельный,500 у.е./мес.
1433,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, массив Лабзак, улица Зульфияханум",2,60 м²,3/9,Средний,Панельный,400 у.е./мес.
1434,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 25-й квартал",2,52 м²,2/4,Средний,Панельный,65 000 у.е.
1435,3-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 1-й квартал, улица Лабихавуз",3,68 м²,3/4,Евроремонт,Кирпичный,93 000 у.е.
1436,3-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 25-й квартал",3,74 м²,2/5,Евроремонт,Кирпичный,95 000 у.е.
1437,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 12-й квартал",2,45 м²,4/4,Средний,Панельный,52 000 у.е.
1438,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, махалля Кичик Хирмонтепа",2,48 м²,1/4,Авторский проект,Панельный,55 500 у.е.
1439,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, махалля Кичик Хирмонтепа",2,52 м²,2/4,Средний,Панельный,57 000 у.е.
1440,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, махалля Чупон-ота",2,50 м²,1/4,Евроремонт,Панельный,60 000 у.е.
1441,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 12-й квартал",2,50 м²,4/4,Средний,Панельный,53 999 у.е.
1442,1-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, махалля Яккатут",1,38 м²,4/4,Средний,Панельный,42 999 у.е.
1443,2-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, 10-й квартал массива Чиланзар",2,50 м²,3/4,Евроремонт,Монолитный,400 у.е./мес.
1444,1-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 8-й квартал",1,30 м²,3/4,Средний,Панельный,45 499 у.е.
1445,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, 26-й квартал",2,50 м²,5/5,Евроремонт,Панельный,54 999 у.е.
1446,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 3-й квартал",2,50 м²,1/4,Средний,Панельный,55 999 у.е.
1447,1-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Академгородок, улица Муминова",1,30 м²,2/5,Средний,Кирпичный,300 у.е./мес.
1448,2-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, массив Кушбеги",2,42 м²,9/9,Средний,Панельный,45 000 у.е.
1449,1-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, махалля Конституция",1,43 м²,3/4,Средний,Панельный,45 000 у.е.
1450,1-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, махалля Конституция",1,45 м²,4/4,Средний,Панельный,51 000 у.е.
1451,4-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, массив Кушбеги",4,100 м²,5/5,Средний,Панельный,76 000 у.е.
1452,4-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, массив Кушбеги",4,100 м²,4/5,Средний,Панельный,91 000 у.е.
1453,3-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, массив Башлык",3,75 м²,1/9,Авторский проект,Панельный,86 000 у.е.
1454,4-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, массив Башлык",4,116 м²,5/9,Средний,Панельный,92 000 у.е.
1455,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, махалля Элобод",3,62 м²,2/7,Евроремонт,Кирпичный,67 400 у.е.
1456,3-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, массив Кушбеги",3,80 м²,4/5,Средний,Панельный,76 000 у.е.
1457,1-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, массив Кушбеги",1,40 м²,5/5,Евроремонт,Панельный,45 000 у.е.
1458,2-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, махалля Дилбулок, улица Шота Руставели",2,52 м²,5/5,Средний,Кирпичный,55 000 у.е.
1459,1-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, массив Кушбеги",1,40 м²,1/5,Евроремонт,Панельный,51 500 у.е.
1460,Офис в аренду,"город Ташкент, Олмазорский район, квартал 2/1",125 м²,2/2,Авторский проект,Кирпичный,Кондиционер,2 300 у.е./мес.
1461,3-комнатная квартира в аренду,"город Ташкент, Янгихаётский район, махалля Янги Кипчок",3,73 м²,16/16,Средний,Монолитный,500 у.е./мес.
1462,3-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, 18-й квартал",3,86 м²,1/5,Евроремонт,Панельный,500 у.е./мес.
1463,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 25-й квартал",2,58 м²,1/4,Средний,Кирпичный,73 999 у.е.
1464,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 10-й квартал массива Чиланзар",2,50 м²,3/4,Евроремонт,Панельный,60 999 у.е.
1465,1-комнатная квартира в аренду,"город Ташкент, Учтепинский район, 15-й квартал",1,35 м²,2/4,Средний,Панельный,300 у.е./мес.
1466,3-комнатная квартира на продажу,"город Ташкент, Учтепинский район, 21-й квартал",3,70 м²,4/4,Средний,Панельный,60 999 у.е.
1467,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, махалля Подшобог, улица Буюк Ипак Йули",2,54 м²,3/5,Средний,Кирпичный,350 у.е./мес.
1468,3-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 17-й квартал",3,70 м²,4/4,Средний,Панельный,60 999 у.е.
1469,1-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 7-й квартал",1,30 м²,4/4,Евроремонт,Панельный,41 499 у.е.
1470,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, 21-й квартал",2,50 м²,3/4,Средний,Панельный,53 899 у.е.
1471,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 3-й квартал",2,50 м²,2/4,Евроремонт,Панельный,62 499 у.е.
1472,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 12-й квартал",2,50 м²,4/4,Евроремонт,Панельный,61 999 у.е.
1473,1-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 7-й квартал",1,30 м²,3/4,Евроремонт,Панельный,47 499 у.е.
1474,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, 14-й квартал",2,53 м²,2/4,Средний,Панельный,53 999 у.е.
1475,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, махалля Салар, улица Тараса Шевченко",2,55 м²,3/4,Авторский проект,Кирпичный,350 у.е./мес.
1476,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, махалля Лолазор, улица Айбека",3,50 м²,2/4,Евроремонт,Кирпичный,750 у.е./мес.
1477,5-комнатный частный дом в аренду,"город Ташкент, Мирзо-Улугбекский район, махалля Элобод",5,3.8 сот.,200 м²,1,Евроремонт,1 500 у.е./мес.
1478,6+ комнатный частный дом на продажу,"город Ташкент, Олмазорский район, махалля Чимбой, 1-й проезд Чимбой",6+,3.7 сот.,320 м²,2,Евроремонт,250 000 у.е.
1479,2-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, 15-й квартал",2,50 м²,3/4,Евроремонт,Другое,550 у.е./мес.
1480,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, массив Буюк Ипак Йули, улица Шастри",3,80 м²,1/4,Евроремонт,Кирпичный,1 600 у.е./мес.
1481,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район, жилой комплекс Assalom! Sohil, Фергана Йули",2,40 м²,4/9,Евроремонт,Панельный,550 у.е./мес.
1482,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, махалля Юнус Ражабий, улица Афросиаб",3,75 м²,1/4,Евроремонт,Кирпичный,900 у.е./мес.
1483,3-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, массив Киёт",3,90 м²,3/9,Евроремонт,Панельный,1 500 у.е./мес.
1484,5-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, махалля Элобод, Чуст улица",5,103 м²,1/4,Средний,Кирпичный,135 000 у.е.
1485,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, массив Ялангач",3,80 м²,5/6,Черновая отделка,Кирпичный,60 000 у.е.
1486,4-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, массив Минор, Namangan ko'chasi",4,90 м²,8/9,Евроремонт,Панельный,750 у.е./мес.
1487,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район, жилой комплекс Assalom! Sohil, Фергана Йули",2,50 м²,6/9,Средний,Панельный,650 у.е./мес.
1488,6+ комнатный частный дом на продажу,"город Ташкент, Яшнободский район, махалля Амир Темур",6+,6 сот.,277 м²,2,Черновая отделка,320 000 у.е.
1489,1-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, махалля Оккургон, улица Аккурган",1,40 м²,4/5,Средний,Кирпичный,400 у.е./мес.
1490,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, массив Кушбеги",2,50 м²,2/5,Средний,Панельный,500 у.е./мес.
1491,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, массив Хадра, улица Себзар",3,70 м²,1/4,Евроремонт,Кирпичный,700 у.е./мес.
1492,Здание на продажу,"Ташкентская область, городской посёлок Салар, улица Карамурт",3 500 м²,2,Черновая отделка,Кирпичный,,5 000 000 у.е.
1493,1-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 7-й квартал",1,30 м²,3/4,Евроремонт,Панельный,47 500 у.е.
1494,6+ комнатный частный дом на продажу,"город Ташкент, Юнусабадский район, махалля Октепа, 9-й проезд Янги шахар",6+,12 сот.,600 м²,2,Черновая отделка,500 000 у.е.
1495,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, массив Лабзак",3,78 м²,2/4,Средний,Кирпичный,500 у.е./мес.
1496,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, махалля Камолон Дарвоза, проспект Бунёдкор",3,75 м²,2/9,Евроремонт,Панельный,600 у.е./мес.
1497,1-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, махалля Элобод",1,4 м²,1/3,Евроремонт,Кирпичный,39 500 у.е.
1498,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, махалля Катта-Козыробод",1,42 м²,2/4,Средний,Кирпичный,400 у.е./мес.
1499,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, махалля Катта-Козыробод",1,30 м²,2/4,Евроремонт,Панельный,350 у.е./мес.
1500,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, махалля Катта-Козыробод",1,30 м²,2/4,Евроремонт,Кирпичный,400 у.е./мес.
1501,2-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, махалля Мухандислар, улица Кушбеги",2,60 м²,4/5,Средний,Панельный,63 000 у.е.
1502,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, 6-й квартал",1,30 м²,3/4,Авторский проект,Кирпичный,450 у.е./мес.
1503,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, махалля Катта-Козыробод",1,30 м²,4/5,Средний,Кирпичный,350 у.е./мес.
1504,Жилой земельный участок на продажу,"город Ташкент, Мирзо-Улугбекский район, махалля Элобод",7.3 сот.,Санузел раздельный,Канализация,Сауна,Интернет,145 000 у.е.
1505,2-комнатная квартира на продажу,"город Ташкент, Мирабадский район, махалля Билимдон, улица Янги Куйлюк",2,56 м²,4/4,Евроремонт,Панельный,46 000 у.е.
1506,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район, махалля Туйтепа, улица Садыка Азимова",3,75 м²,5/5,Авторский проект,Кирпичный,650 у.е./мес.
1507,4-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, 11-й квартал",4,83 м²,2/5,Средний,Панельный,80 000 у.е.
1508,1-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, махалля Подшобог, улица Буюк Ипак Йули",1,38 м²,2/5,Авторский проект,Панельный,500 у.е./мес.
1509,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, махалля Чилонзор, улица Мукими",1,35 м²,5/5,Авторский проект,Кирпичный,500 у.е./мес.
1510,6+ комнатный частный дом на продажу,"город Ташкент, Яккасарайский район, махалля Конституция",6+,2 сот.,202 м²,2,Авторский проект,310 000 у.е.
1511,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, 23-й квартал",2,54 м²,5/5,Средний,Кирпичный,48 000 у.е.
1512,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, массив Буюк Ипак Йули",3,80 м²,3/4,Евроремонт,Другое,800 у.е./мес.
1513,1-комнатная квартира на продажу,"город Ташкент, Янгихаётский район, 17-й квартал, улица Дустлик",1,48 м²,2/2,Требует ремонта,Кирпичный,35 000 у.е.
1514,1-комнатная квартира на продажу,"город Ташкент, Яшнободский район, махалля Жаркургон, Джаркурганская улица",1,28 м²,1/2,Средний,Кирпичный,32 000 у.е.
1515,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, махалля Кичик Хирмонтепа",2,52 м²,2/4,Средний,Панельный,57 700 у.е.
1516,1-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 25-й квартал",1,30 м²,1/4,Средний,Панельный,43 000 у.е.
1517,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 16-й квартал, улица Ботирма",2,50 м²,3/4,Евроремонт,Панельный,67 000 у.е.
1518,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, махалля Кичик Хирмонтепа",2,48 м²,1/4,Средний,Панельный,56 000 у.е.
1519,1-комнатная квартира на продажу,"город Ташкент, Учтепинский район, 21-й квартал",1,38 м²,1/4,Средний,Панельный,41 500 у.е.
1520,3-комнатная квартира на продажу,"город Ташкент, Шайхантахурский район, массив Джангох",3,62 м²,8/9,Авторский проект,Панельный,75 000 у.е.
1521,2-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, махалля Катта-Козыробод",2,62 м²,2/9,Евроремонт,Панельный,700 у.е./мес.
1522,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 7-й квартал",2,50 м²,4/4,Евроремонт,Панельный,59 000 у.е.
1523,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, 15-й квартал",2,48 м²,1/5,Средний,Кирпичный,50 500 у.е.
1524,6+ комнатный частный дом в аренду,"город Ташкент, Мирзо-Улугбекский район, махалля Ялангоч, 2-й проезд Шуртепа",6+,2 сот.,400 м²,3,Евроремонт,2 000 у.е./мес.
1525,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район, жилой комплекс Assalom! Sohil, Фергана Йули",2,69 м²,6/9,Авторский проект,Кирпичный,650 у.е./мес.
1526,Квартира со свободной планировкой на продажу,"город Ташкент, Чиланзарский район, 8-й квартал",Свободная планировка,22 м²,2/5,Евроремонт,Кирпичный,36 000 у.е.
1527,2-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, массив Кашгар",2,60 м²,5/9,Авторский проект,Панельный,1 100 у.е./мес.
1528,3-комнатная квартира на продажу,"город Ташкент, Учтепинский район, 26-й квартал",3,70 м²,2/5,Средний,Кирпичный,71 700 у.е.
1529,3-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, массив Киёт",3,110 м²,3/9,Евроремонт,Другое,1 500 у.е./мес.
1530,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район, махалля Машинасозлар, улица Боткина",3,76 м²,3/9,Средний,Панельный,800 у.е./мес.
1531,2-комнатная квартира в аренду,"город Ташкент, Олмазорский район, махалля Мискин, улица Янги Олмазор",2,65 м²,5/9,Авторский проект,Монолитный,750 у.е./мес.
1532,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, массив Госпитальный",3,80 м²,5/9,Авторский проект,Панельный,1 000 у.е./мес.
1533,2-комнатная квартира в аренду,"город Ташкент, Чиланзарский район, махалля Чилонзор, улица Мукими",2,65 м²,5/9,Авторский проект,Кирпичный,800 у.е./мес.
1534,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, массив Буюк Ипак Йули",2,75 м²,1/3,Авторский проект,Кирпичный,1 200 у.е./мес.
1535,1-комнатная квартира в аренду,"город Ташкент, Яшнободский район, жилой комплекс Green Park",1,38 м²,1/9,Авторский проект,Кирпичный,550 у.е./мес.
1536,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, махалля Конституция, улица Шота Руставели",3,70 м²,3/5,Евроремонт,Кирпичный,500 у.е./мес.
1537,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, махалля Хамид Сулаймонов, улица Глинки",3,70 м²,5/6,Авторский проект,Кирпичный,1 300 у.е./мес.
1538,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",2,53 м²,1/8,Авторский проект,Кирпичный,1 499 у.е./мес.
1539,4-комнатная квартира в аренду,"город Ташкент, Яшнободский район, махалля Гузал, 1-й проезд Сокин",4,90 м²,1/5,Авторский проект,Кирпичный,800 у.е./мес.
1540,3-комнатный частный дом на продажу,"город Ташкент, Юнусабадский район, 11-й квартал",3,5.54 сот.,65 м²,1,Требует ремонта,95 000 у.е.
1541,1-комнатный частный дом на продажу,"город Ташкент, Яшнободский район, махалля Беш Бола, улица Махзуны",1,1 сот.,43 м²,1,Евроремонт,26 000 у.е.
1542,Не жилой земельный участок на продажу,"город Ташкент, Сергелийский район, населённый пункт махалли Файзли, 2-й тупик Янги Хаёт",1 сот.,Интернет,Канализация,,,35 000 у.е.
1543,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, 21-й квартал",2,49 м²,2/4,Средний,Панельный,55 000 у.е.
1544,5-комнатный частный дом в аренду,"город Ташкент, Бектемирский район, Йик-Ота",5,6 сот.,120 м²,1,Авторский проект,1 500 у.е./мес.
1545,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район, махалля Дустобод, улица Паркент",2,55 м²,4/8,Авторский проект,Кирпичный,800 у.е./мес.
1546,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Дархан, улица Дархан",2,65 м²,7/10,Евроремонт,Кирпичный,1 200 у.е./мес.
1547,3-комнатная квартира на продажу,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",3,70 м²,1/8,Евроремонт,Кирпичный,1 000 у.е.
1548,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, махалля Салар, улица Тараса Шевченко",3,73 м²,5/8,Евроремонт,Кирпичный,1 000 у.е./мес.
1549,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район, махалля Дустобод, улица Паркент",2,55 м²,3/8,Евроремонт,Кирпичный,750 у.е./мес.
1550,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, махалля Элобод",3,65 м²,1/4,Евроремонт,Кирпичный,800 у.е./мес.
1551,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район, жилой комплекс Assalom! Sohil, Фергана Йули",2,38 м²,3/9,Авторский проект,Кирпичный,800 у.е./мес.
1552,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, махалля Сайрам, улица Сайрам",2,60 м²,7/10,Евроремонт,Кирпичный,900 у.е./мес.
1553,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, махалля Салар, улица Тараса Шевченко",3,72 м²,4/4,Евроремонт,Кирпичный,800 у.е./мес.
1554,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, 21-й квартал",2,50 м²,3/4,Средний,Панельный,54 450 у.е.
1555,2-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, 13-й квартал, улица Ниязбек",2,48 м²,7/12,Авторский проект,Монолитный,800 у.е./мес.
1556,1-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, 6-й квартал",1,20 м²,4/5,Средний,Кирпичный,30 999 у.е.
1557,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район, 1-й квартал",3,98 м²,3/9,Средний,Панельный,450 у.е./мес.
1558,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, массив Госпитальный",4,100 м²,1/9,Средний,Панельный,1 000 у.е./мес.
1559,Не жилой земельный участок на продажу,"Ташкентская область, городской посёлок Шоликор, улица Маданият",21 сот.,Газоснабжение,,,,105 000 у.е.
